id,neo4j_id,label
gcat_trait_3methylglutarylcarnitine_2_measurement,872984,3-methylglutarylcarnitine (2) measurement
gcat_trait_3phenylpropionate_hydrocinnamate_measurement,872985,3-phenylpropionate hydrocinnamate measurement
gcat_trait_46dinitroocresol_measurement,872986,"4,6-dinitro-o-cresol measurement"
gcat_trait_4acetamidobutanoate_measurement,872987,4-acetamidobutanoate measurement
gcat_trait_4androsten3alpha17alphadiol_monosulfate_3_measurement,872988,"4-androsten-3alpha,17alpha-diol monosulfate (3) measurement"
gcat_trait_4androsten3beta17betadiol_disulfate_1_measurement,872989,"4-androsten-3beta,17beta-diol disulfate 1 measurement"
gcat_trait_4androsten3beta17betadiol_disulfate_2_measurement,872990,"4-androsten-3beta,17beta-diol disulfate 2 measurement"
gcat_trait_4ethylphenylsulfate_measurement,872991,4-ethylphenylsulfate measurement
gcat_trait_4guanidinobutanoate_measurement,872992,4-guanidinobutanoate measurement
gcat_trait_4hydroxyanigorootin_measurement,872993,4-hydroxyanigorootin measurement
gcat_trait_4hydroxychlorothalonil_measurement,872994,4-hydroxychlorothalonil measurement
gcat_trait_53deoxyribonucleotidase_cytosolic_type_levels,872995,"5'(3')-deoxyribonucleotidase, cytosolic type levels"
gcat_trait_5HIAA_measurement,872996,5-HIAA measurement
gcat_trait_5acetylamino6amino3methyluracil_measurement,872997,5-acetylamino-6-amino-3-methyluracil measurement
gcat_trait_5acetylamino6formylamino3methyluracil_measurement,872998,5-acetylamino-6-formylamino-3-methyluracil measurement
gcat_trait_5alphaandrostan3alpha17alphadiol_monosulfate_measurement,872999,"5alpha-androstan-3alpha,17alpha-diol monosulfate measurement"
gcat_trait_5alphaandrostan3alpha17betadiol_disulfate_measurement,873000,"5alpha-androstan-3alpha,17beta-diol disulfate measurement"
gcat_trait_5alphaandrostan3alpha17betadiol_monosulfate_1_measurement,873001,"5alpha-androstan-3alpha,17beta-diol monosulfate (1) measurement"
gcat_trait_5alphaandrostan3alpha17betadiol_monosulfate_2_measurement,873002,"5alpha-androstan-3alpha,17beta-diol monosulfate (2) measurement"
gcat_trait_5alphaandrostan3beta17alphadiol_disulfate_measurement,873003,"5alpha-androstan-3beta,17alpha-diol disulfate measurement"
gcat_trait_5alphaandrostan3beta17betadiol_disulfate_measurement,873004,"5alpha-androstan-3beta,17beta-diol disulfate measurement"
gcat_trait_5alphaandrostan3beta17betadiol_monosulfate_2_measurement,873005,"5alpha-androstan-3beta,17beta-diol monosulfate (2) measurement"
gcat_trait_5alphapregnan3beta20alphadiol_monosulfate_2_measurement,873006,"5alpha-pregnan-3beta,20alpha-diol monosulfate (2) measurement"
gcat_trait_5alphapregnan3beta20betadiol_monosulfate_1_measurement,873007,"5alpha-pregnan-3beta,20beta-diol monosulfate (1) measurement"
gcat_trait_5alphapregnandiol_disulfate_measurement,873008,5alpha-pregnan-diol disulfate measurement
gcat_trait_5demethoxyubiquinone_hydroxylase_mitochondrial_levels,873009,"5-demethoxyubiquinone hydroxylase, mitochondrial levels"
gcat_trait_5formyltetrahydrofolate_cycloligase_measurement,873010,5-formyltetrahydrofolate cyclo-ligase measurement
gcat_trait_5hydroxylysine_measurement,873011,5-hydroxylysine measurement
gcat_trait_5methyluridine_ribothymidine_measurement,873012,5-methyluridine (ribothymidine) measurement
gcat_trait_5nucleotidase_measurement,873013,5'-nucleotidase measurement
gcat_trait_5oxoprolinase_levels,873014,5-oxoprolinase levels
gcat_trait_5oxoproline_measurement,873015,5-oxoproline measurement
gcat_trait_5phosphohydroxyLlysine_phospholyase_levels,873016,5-phosphohydroxy-L-lysine phospho-lyase levels
gcat_trait_6bromotryptophan_measurement,873017,6-bromotryptophan measurement
gcat_trait_6oxopiperidine2carboxylate_measurement,873018,6-oxopiperidine-2-carboxylate measurement
gcat_trait_6phosphofructo2kinasefructose26bisphosphatase_2_levels,873019,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2 levels"
gcat_trait_6phosphogluconate_dehydrogenase_decarboxylating_measurement,873020,"6-phosphogluconate dehydrogenase, decarboxylating measurement"
gcat_trait_7methylguanine_measurement,873021,7-methylguanine measurement
gcat_trait_ADAMTSlike_protein_4_levels,873022,ADAMTS-like protein 4 levels
gcat_trait_ADHD_symptom_measurement,873023,ADHD symptom measurement
gcat_trait_ADM_levels,873024,ADM levels
gcat_trait_ADPribosyl_cyclasecyclic_ADPribose_hydrolase_1_measurement,873025,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1 measurement
gcat_trait_ADPribosyl_cyclasecyclic_ADPribose_hydrolase_2_measurement,873026,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2 measurement
gcat_trait_AL_amyloidosis,873027,AL amyloidosis
gcat_trait_A_disintegrin_and_metalloproteinase_with_thrombospondin_motifs_8_levels,873028,A disintegrin and metalloproteinase with thrombospondin motifs 8 levels
gcat_trait_Abnormality_of_the_dentition,873029,Abnormality of the dentition
gcat_trait_Abnormality_of_the_skeletal_system,873030,Abnormality of the skeletal system
gcat_trait_Adenosine_deaminase_2_levels,873031,Adenosine deaminase 2 levels
gcat_trait_Adenosylhomocysteinase_levels,873032,Adenosylhomocysteinase levels
gcat_trait_Adhesion_G_proteincoupled_receptor_E1_levels,873033,Adhesion G protein-coupled receptor E1 levels
gcat_trait_Agents_acting_on_the_reninangiotensin_system_use_measurement,873034,Agents acting on the renin-angiotensin system use measurement
gcat_trait_Agerelated_nuclear_cataract,873035,Age-related nuclear cataract
gcat_trait_Agoutirelated_protein_measurement,873036,Agouti-related protein measurement
gcat_trait_Alltrans_retinoic_acidinduced_differentiation_factor_levels,873037,All-trans retinoic acid-induced differentiation factor levels
gcat_trait_Alpha16fucosyltransferase_levels,873038,"Alpha-(1,6)-fucosyltransferase levels"
gcat_trait_AlphaNacetylgalactosaminidase_levels,873039,Alpha-N-acetylgalactosaminidase levels
gcat_trait_Alphahemoglobinstabilizing_protein_levels,873040,Alpha-hemoglobin-stabilizing protein levels
gcat_trait_Angiopoietinrelated_protein_2_levels,873041,Angiopoietin-related protein 2 levels
gcat_trait_Antihepatitis_E_antibody_levels,873042,Anti-hepatitis E antibody levels
gcat_trait_Apical_endosomal_glycoprotein_levels,873043,Apical endosomal glycoprotein levels
gcat_trait_Apolipoprotein_B_receptor_levels,873044,Apolipoprotein B receptor levels
gcat_trait_Argininosuccinate_synthase_levels,873045,Argininosuccinate synthase levels
gcat_trait_BCL2like_protein_1_measurement,873046,BCL-2-like protein 1 measurement
gcat_trait_BMIadjusted_adiponectin_measurement,873047,BMI-adjusted adiponectin measurement
gcat_trait_BMIadjusted_fasting_blood_glucose_measurement,873048,BMI-adjusted fasting blood glucose measurement
gcat_trait_BMIadjusted_fasting_blood_insulin_measurement,873049,BMI-adjusted fasting blood insulin measurement
gcat_trait_BMIadjusted_hip_circumference,873050,BMI-adjusted hip circumference
gcat_trait_BMIadjusted_leptin_measurement,873051,BMI-adjusted leptin measurement
gcat_trait_BMIadjusted_waist_circumference,873052,BMI-adjusted waist circumference
gcat_trait_BMIadjusted_waisthip_ratio,873053,BMI-adjusted waist-hip ratio
gcat_trait_BMPbinding_endothelial_regulator_protein_measurement,873054,BMP-binding endothelial regulator protein measurement
gcat_trait_BPI_foldcontaining_family_B_member_2_levels,873055,BPI fold-containing family B member 2 levels
gcat_trait_Bcell_acute_lymphoblastic_leukemia,873056,B-cell acute lymphoblastic leukemia
gcat_trait_Bcell_differentiation_antigen_CD72_levels,873057,B-cell differentiation antigen CD72 levels
gcat_trait_Bcell_receptor_CD22_measurement,873058,B-cell receptor CD22 measurement
gcat_trait_Bcell_scaffold_protein_with_ankyrin_repeats_levels,873059,B-cell scaffold protein with ankyrin repeats levels
gcat_trait_Bcl2like_protein_11_levels,873060,Bcl-2-like protein 11 levels
gcat_trait_Betagalactosidase_levels,873061,Beta-galactosidase levels
gcat_trait_Branchedchainaminoacid_aminotransferase_cytosolic_levels,873062,"Branched-chain-amino-acid aminotransferase, cytosolic levels"
gcat_trait_C4bbinding_protein_beta_chain_levels,873063,C4b-binding protein beta chain levels
gcat_trait_CCL17_measurement,873064,CCL17 measurement
gcat_trait_CCN_family_member_2_levels,873065,CCN family member 2 levels
gcat_trait_CCN_family_member_3_levels,873066,CCN family member 3 levels
gcat_trait_CC_motif_chemokine_13_measurement,873067,C-C motif chemokine 13 measurement
gcat_trait_CC_motif_chemokine_14_measurement,873068,C-C motif chemokine 14 measurement
gcat_trait_CC_motif_chemokine_15_measurement,873069,C-C motif chemokine 15 measurement
gcat_trait_CC_motif_chemokine_16_measurement,873070,C-C motif chemokine 16 measurement
gcat_trait_CC_motif_chemokine_17_measurement,873071,C-C motif chemokine 17 measurement
gcat_trait_CC_motif_chemokine_18_measurement,873072,C-C motif chemokine 18 measurement
gcat_trait_CC_motif_chemokine_19_measurement,873073,C-C motif chemokine 19 measurement
gcat_trait_CC_motif_chemokine_20_measurement,873074,C-C motif chemokine 20 measurement
gcat_trait_CC_motif_chemokine_21_measurement,873075,C-C motif chemokine 21 measurement
gcat_trait_CC_motif_chemokine_22_measurement,873076,C-C motif chemokine 22 measurement
gcat_trait_CC_motif_chemokine_23_measurement,873077,C-C motif chemokine 23 measurement
gcat_trait_CC_motif_chemokine_24_measurement,873078,C-C motif chemokine 24 measurement
gcat_trait_CC_motif_chemokine_25_measurement,873079,C-C motif chemokine 25 measurement
gcat_trait_CC_motif_chemokine_26_measurement,873080,C-C motif chemokine 26 measurement
gcat_trait_CC_motif_chemokine_27_measurement,873081,C-C motif chemokine 27 measurement
gcat_trait_CC_motif_chemokine_28_measurement,873082,C-C motif chemokine 28 measurement
gcat_trait_CC_motif_chemokine_3_measurement,873083,C-C motif chemokine 3 measurement
gcat_trait_CC_motif_chemokine_4_levels,873084,C-C motif chemokine 4 levels
gcat_trait_CC_motif_chemokine_4like_measurement,873085,C-C motif chemokine 4-like measurement
gcat_trait_CC_motif_chemokine_5_measurement,873086,C-C motif chemokine 5 measurement
gcat_trait_CC_motif_chemokine_7_measurement,873087,C-C motif chemokine 7 measurement
gcat_trait_CC_motif_chemokine_8_measurement,873088,C-C motif chemokine 8 measurement
gcat_trait_CD160_antigen_levels,873089,CD160 antigen levels
gcat_trait_CD166_antigen_measurement,873090,CD166 antigen measurement
gcat_trait_CD226_antigen_measurement,873091,CD226 antigen measurement
gcat_trait_CD276_antigen_levels,873092,CD276 antigen levels
gcat_trait_CD302_antigen_levels,873093,CD302 antigen levels
gcat_trait_CD40_ligand_measurement,873094,CD40 ligand measurement
gcat_trait_CD48_antigen_measurement,873095,CD48 antigen measurement
gcat_trait_CD59_glycoprotein_measurement,873096,CD59 glycoprotein measurement
gcat_trait_CD5_antigenlike_measurement,873097,CD5 antigen-like measurement
gcat_trait_CD63_antigen_measurement,873098,CD63 antigen measurement
gcat_trait_CD70_antigen_measurement,873099,CD70 antigen measurement
gcat_trait_CD83_antigen_measurement,873100,CD83 antigen measurement
gcat_trait_CD97_antigen_measurement,873101,CD97 antigen measurement
gcat_trait_CD99_antigen_levels,873102,CD99 antigen levels
gcat_trait_CD99_antigenlike_protein_2_levels,873103,CD99 antigen-like protein 2 levels
gcat_trait_CMRF35like_molecule_6_measurement,873104,CMRF35-like molecule 6 measurement
gcat_trait_COVID19,873105,COVID-19
gcat_trait_COVID19_symptoms_measurement,873106,COVID-19 symptoms measurement
gcat_trait_CXADRlike_membrane_protein_measurement,873107,CXADR-like membrane protein measurement
gcat_trait_CXCL12_measurement,873108,CXCL12 measurement
gcat_trait_CXCL5_measurement,873109,CXCL5 measurement
gcat_trait_CXC_motif_chemokine_10_measurement,873110,C-X-C motif chemokine 10 measurement
gcat_trait_CXC_motif_chemokine_11_measurement,873111,C-X-C motif chemokine 11 measurement
gcat_trait_CXC_motif_chemokine_13_measurement,873112,C-X-C motif chemokine 13 measurement
gcat_trait_CXC_motif_chemokine_16_measurement,873113,C-X-C motif chemokine 16 measurement
gcat_trait_CXC_motif_chemokine_5_measurement,873114,C-X-C motif chemokine 5 measurement
gcat_trait_CXC_motif_chemokine_6_measurement,873115,C-X-C motif chemokine 6 measurement
gcat_trait_CXC_motif_chemokine_9_measurement,873116,C-X-C motif chemokine 9 measurement
gcat_trait_Cadherin_EGF_LAG_sevenpass_Gtype_receptor_2_levels,873117,Cadherin EGF LAG seven-pass G-type receptor 2 levels
gcat_trait_Cadherinrelated_family_member_2_levels,873118,Cadherin-related family member 2 levels
gcat_trait_Calcitonin_Cleaved_into_Calcitonin_Katacalcin_levels,873119,Calcitonin [Cleaved into: Calcitonin; Katacalcin levels
gcat_trait_Carbonic_anhydrase_14_levels,873120,Carbonic anhydrase 14 levels
gcat_trait_Carcinoembryonic_antigenrelated_cell_adhesion_molecule_1_levels,873121,Carcinoembryonic antigen-related cell adhesion molecule 1 levels
gcat_trait_Carcinoembryonic_antigenrelated_cell_adhesion_molecule_5_levels,873122,Carcinoembryonic antigen-related cell adhesion molecule 5 levels
gcat_trait_Carcinoembryonic_antigenrelated_cell_adhesion_molecule_6_levels,873123,Carcinoembryonic antigen-related cell adhesion molecule 6 levels
gcat_trait_Cartilageassociated_protein_levels,873124,Cartilage-associated protein levels
gcat_trait_Chitinase3like_protein_1_levels,873125,Chitinase-3-like protein 1 levels
gcat_trait_Chymotrypsinlike_elastase_family_member_3A_levels,873126,Chymotrypsin-like elastase family member 3A levels
gcat_trait_Ckbeta81_measurement,873127,Ck-beta-8-1 measurement
gcat_trait_Coagulation_factor_XII_levels,873128,Coagulation factor XII levels
gcat_trait_Cocaine_esterase_levels,873129,Cocaine esterase levels
gcat_trait_Coiledcoil_domaincontaining_glutamaterich_protein_2_levels,873130,Coiled-coil domain-containing glutamate-rich protein 2 levels
gcat_trait_Collagen_alpha1II_chain_levels,873131,Collagen alpha-1(II) chain levels
gcat_trait_Complement_C1q_subcomponent_subunit_A_levels,873132,Complement C1q subcomponent subunit A levels
gcat_trait_Complement_component_C8_beta_chain_levels,873133,Complement component C8 beta chain levels
gcat_trait_Contactinassociated_proteinlike_4_levels,873134,Contactin-associated protein-like 4 levels
gcat_trait_Copper_chaperone_for_superoxide_dismutase_levels,873135,Copper chaperone for superoxide dismutase levels
gcat_trait_Corticosteroid_11betadehydrogenase_isozyme_1_levels,873136,Corticosteroid 11-beta-dehydrogenase isozyme 1 levels
gcat_trait_Cpeptide_measurement,873137,C-peptide measurement
gcat_trait_Creactive_protein_measurement,873138,C-reactive protein measurement
gcat_trait_Creatine_kinase_Utype_mitochondrial_levels,873139,"Creatine kinase U-type, mitochondrial levels"
gcat_trait_Ctype_lectin_domain_family_11_member_A_levels,873140,C-type lectin domain family 11 member A levels
gcat_trait_Ctype_lectin_domain_family_14_member_A_measurement,873141,C-type lectin domain family 14 member A measurement
gcat_trait_Ctype_lectin_domain_family_1_member_A_levels,873142,C-type lectin domain family 1 member A levels
gcat_trait_Ctype_lectin_domain_family_1_member_B_measurement,873143,C-type lectin domain family 1 member B measurement
gcat_trait_Ctype_lectin_domain_family_4_member_K_measurement,873144,C-type lectin domain family 4 member K measurement
gcat_trait_Ctype_lectin_domain_family_4_member_M_measurement,873145,C-type lectin domain family 4 member M measurement
gcat_trait_Cytidine_deaminase_levels,873146,Cytidine deaminase levels
gcat_trait_DCTP_pyrophosphatase_1_measurement,873147,DCTP pyrophosphatase 1 measurement
gcat_trait_Deaminated_glutathione_amidase_levels,873148,Deaminated glutathione amidase levels
gcat_trait_Decapping_and_exoribonuclease_protein_levels,873149,Decapping and exoribonuclease protein levels
gcat_trait_Diadenosine_tetraphosphatase_levels,873150,Diadenosine tetraphosphatase levels
gcat_trait_Dickkopfrelated_protein_3_measurement,873151,Dickkopf-related protein 3 measurement
gcat_trait_Dickkopfrelated_protein_4_measurement,873152,Dickkopf-related protein 4 measurement
gcat_trait_Disheveledassociated_activator_of_morphogenesis_1_levels,873153,Disheveled-associated activator of morphogenesis 1 levels
gcat_trait_Disintegrin_and_metalloproteinase_domaincontaining_protein_15_levels,873154,Disintegrin and metalloproteinase domain-containing protein 15 levels
gcat_trait_Disintegrin_and_metalloproteinase_domaincontaining_protein_9_levels,873155,Disintegrin and metalloproteinase domain-containing protein 9 levels
gcat_trait_Divergent_protein_kinase_domain_2B_levels,873156,Divergent protein kinase domain 2B levels
gcat_trait_DnaJ_homolog_subfamily_B_member_1_levels,873157,DnaJ homolog subfamily B member 1 levels
gcat_trait_Druginduced_agranulocytosis,873158,Drug-induced agranulocytosis
gcat_trait_Dynactin_subunit_1_levels,873159,Dynactin subunit 1 levels
gcat_trait_Dynamin3_levels,873160,Dynamin-3 levels
gcat_trait_E3_ubiquitinprotein_ligase_TRIM58_levels,873161,E3 ubiquitin-protein ligase TRIM58 levels
gcat_trait_EFhand_calciumbinding_domaincontaining_protein_14_measurement,873162,EF-hand calcium-binding domain-containing protein 14 measurement
gcat_trait_EGFcontaining_fibulinlike_extracellular_matrix_protein_1_measurement,873163,EGF-containing fibulin-like extracellular matrix protein 1 measurement
gcat_trait_Early_activation_antigen_CD69_levels,873164,Early activation antigen CD69 levels
gcat_trait_Elastin_levels,873165,Elastin levels
gcat_trait_EnoylCoA_hydratase_domaincontaining_protein_3_mitochondrial_levels,873166,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial levels"
gcat_trait_Epidermal_growth_factorlike_protein_7_levels,873167,Epidermal growth factor-like protein 7 levels
gcat_trait_Epiplakin_levels,873168,Epiplakin levels
gcat_trait_EpsteinBarr_virus_infection,873169,Epstein-Barr virus infection
gcat_trait_EpsteinBarr_virus_seropositivity,873170,Epstein-Barr virus seropositivity
gcat_trait_Epstein_Barr_virus_nuclear_antigen_1_IgG_measurement,873171,Epstein Barr virus nuclear antigen 1 IgG measurement
gcat_trait_Extracellular_superoxide_dismutase_levels,873172,Extracellular superoxide dismutase levels
gcat_trait_FK506binding_proteinlike_levels,873173,FK506-binding protein-like levels
gcat_trait_Fc_receptorlike_protein_3_measurement,873174,Fc receptor-like protein 3 measurement
gcat_trait_Fc_receptorlike_protein_5_measurement,873175,Fc receptor-like protein 5 measurement
gcat_trait_Fibrinogen_alpha_chain_levels,873176,Fibrinogen alpha chain levels
gcat_trait_Fibrinogenlike_protein_1_levels,873177,Fibrinogen-like protein 1 levels
gcat_trait_Fibroblast_growth_factorbinding_protein_2_levels,873178,Fibroblast growth factor-binding protein 2 levels
gcat_trait_Fibroblast_growth_factorbinding_protein_3_levels,873179,Fibroblast growth factor-binding protein 3 levels
gcat_trait_Fibulin2_levels,873180,Fibulin-2 levels
gcat_trait_Fucose_mutarotase_levels,873181,Fucose mutarotase levels
gcat_trait_GDNF_family_receptor_alpha2_measurement,873182,GDNF family receptor alpha-2 measurement
gcat_trait_GRAM_domaincontaining_protein_1C_measurement,873183,GRAM domain-containing protein 1C measurement
gcat_trait_Galactoside_3_5_levels,873184,Galactoside 3_5 levels
gcat_trait_Gammaglutamylaminecyclotransferase_levels,873185,Gamma-glutamylaminecyclotransferase levels
gcat_trait_Gammainterferoninducible_lysosomal_thiol_reductase_levels,873186,Gamma-interferon-inducible lysosomal thiol reductase levels
gcat_trait_Gastrin_levels,873187,Gastrin levels
gcat_trait_Glucagon_Cleaved_into_Glicentin_Glicentinrelated_polypeptide_levels,873188,Glucagon [Cleaved into: Glicentin; Glicentin-related polypeptide levels
gcat_trait_Glutathione_hydrolase_1_proenzyme_levels,873189,Glutathione hydrolase 1 proenzyme levels
gcat_trait_Glycodeoxycholate_sulfate_measurement,873190,Glycodeoxycholate sulfate measurement
gcat_trait_Glycogen_a_t_synthase_muscle_levels,873191,"Glycogen [starch] synthase, muscle levels"
gcat_trait_Glycosuria,873192,Glycosuria
gcat_trait_Golgiassociated_kinase_1A_levels,873193,Golgi-associated kinase 1A levels
gcat_trait_Gprotein_coupled_receptor_family_C_group_5_member_C_levels,873194,G-protein coupled receptor family C group 5 member C levels
gcat_trait_Group_XV_phospholipase_A2_levels,873195,Group XV phospholipase A2 levels
gcat_trait_Guanylin_levels,873196,Guanylin levels
gcat_trait_HEPACAM_family_member_2_measurement,873197,HEPACAM family member 2 measurement
gcat_trait_HIV1_infection,873198,HIV-1 infection
gcat_trait_HLA_class_II_histocompatibility_antigen_DR_alpha_chain_levels,873199,"HLA class II histocompatibility antigen, DR alpha chain levels"
gcat_trait_HLA_class_II_histocompatibility_antigen_gamma_chain_measurement,873200,HLA class II histocompatibility antigen gamma chain measurement
gcat_trait_HLA_class_I_histocompatibility_antigen_A_alpha_chain_levels,873201,"HLA class I histocompatibility antigen, A alpha chain levels"
gcat_trait_HLA_class_I_histocompatibility_antigen_alpha_chain_E_levels,873202,"HLA class I histocompatibility antigen, alpha chain E levels"
gcat_trait_HOMAB,873203,HOMA-B
gcat_trait_HOMAIR,873204,HOMA-IR
gcat_trait_Heat_shock_factorbinding_protein_1_levels,873205,Heat shock factor-binding protein 1 levels
gcat_trait_Hematuria,873206,Hematuria
gcat_trait_Hemicentin2_levels,873207,Hemicentin-2 levels
gcat_trait_HenochSchoenlein_purpura,873208,Henoch-Schoenlein purpura
gcat_trait_Heparanase_levels,873209,Heparanase levels
gcat_trait_Hydroxyacid_oxidase_1_levels,873210,Hydroxyacid oxidase 1 levels
gcat_trait_ICAM1_measurement,873211,ICAM-1 measurement
gcat_trait_IGF1_measurement,873212,IGF-1 measurement
gcat_trait_IGFBP3_measurement,873213,IGFBP-3 measurement
gcat_trait_IST1_homolog_measurement,873214,IST1 homolog measurement
gcat_trait_Immunoglobulin_lambda_constant_2_levels,873215,Immunoglobulin lambda constant 2 levels
gcat_trait_Immunoglobulin_superfamily_member_21_levels,873216,Immunoglobulin superfamily member 21 levels
gcat_trait_Immunoglobulin_superfamily_member_2_levels,873217,Immunoglobulin superfamily member 2 levels
gcat_trait_Inactive_serine_protease_PAMR1_levels,873218,Inactive serine protease PAMR1 levels
gcat_trait_Inactive_tyrosineprotein_kinase_transmembrane_receptor_ROR1_levels,873219,Inactive tyrosine-protein kinase transmembrane receptor ROR1 levels
gcat_trait_Inhibin_beta_B_chain_levels,873220,Inhibin beta B chain levels
gcat_trait_Integrin_betalike_protein_1_levels,873221,Integrin beta-like protein 1 levels
gcat_trait_Isoaspartyl_peptidaseLasparaginase_levels,873222,Isoaspartyl peptidase/L-asparaginase levels
gcat_trait_Kallikrein1_levels,873223,Kallikrein-1 levels
gcat_trait_Kunitztype_protease_inhibitor_1_measurement,873224,Kunitz-type protease inhibitor 1 measurement
gcat_trait_Kunitztype_protease_inhibitor_2_measurement,873225,Kunitz-type protease inhibitor 2 measurement
gcat_trait_LDL_cholesterol_change_measurement,873226,LDL cholesterol change measurement
gcat_trait_LSelectin_measurement,873227,L-Selectin measurement
gcat_trait_Larginine_measurement,873228,L-arginine measurement
gcat_trait_Latenttransforming_growth_factor_betabinding_protein_2_levels,873229,Latent-transforming growth factor beta-binding protein 2 levels
gcat_trait_Latenttransforming_growth_factor_betabinding_protein_3_levels,873230,Latent-transforming growth factor beta-binding protein 3 levels
gcat_trait_Left_ventricular_mass_to_enddiastolic_volume_ratio,873231,Left ventricular mass to end-diastolic volume ratio
gcat_trait_Leftright_determination_factor_2_levels,873232,Left-right determination factor 2 levels
gcat_trait_Leucinerich_repeatcontaining_protein_25_levels,873233,Leucine-rich repeat-containing protein 25 levels
gcat_trait_Ly6PLAUR_domaincontaining_protein_3_measurement,873234,Ly6/PLAUR domain-containing protein 3 measurement
gcat_trait_Lymphocyte_antigen_6D_levels,873235,Lymphocyte antigen 6D levels
gcat_trait_Lymphocyte_antigen_75_levels,873236,Lymphocyte antigen 75 levels
gcat_trait_Lymphocyte_antigen_96_levels,873237,Lymphocyte antigen 96 levels
gcat_trait_Lymphotoxinbeta_levels,873238,Lymphotoxin-beta levels
gcat_trait_Lysinespecific_demethylase_3A_levels,873239,Lysine-specific demethylase 3A levels
gcat_trait_MAP_kinaseactivated_protein_kinase_3_measurement,873240,MAP kinase-activated protein kinase 3 measurement
gcat_trait_MHC_class_I_polypeptiderelated_sequence_A_measurement,873241,MHC class I polypeptide-related sequence A measurement
gcat_trait_MHC_class_I_polypeptiderelated_sequence_B_A_levels,873242,MHC class I polypeptide-related sequence B_A levels
gcat_trait_MHC_class_I_polypeptiderelated_sequence_B_measurement,873243,MHC class I polypeptide-related sequence B measurement
gcat_trait_MICAMICB_heterodimer_protein_levels,873244,MICA-MICB heterodimer protein levels
gcat_trait_MMRrelated_febrile_seizures,873245,MMR-related febrile seizures
gcat_trait_Melanotransferrin_levels,873246,Melanotransferrin levels
gcat_trait_Mesencephalic_astrocytederived_neurotrophic_factor_levels,873247,Mesencephalic astrocyte-derived neurotrophic factor levels
gcat_trait_Microtubuleassociated_protein_2_levels,873248,Microtubule-associated protein 2 levels
gcat_trait_Monocyte_differentiation_antigen_CD14_levels,873249,Monocyte differentiation antigen CD14 levels
gcat_trait_Monoglyceride_lipase_levels,873250,Monoglyceride lipase levels
gcat_trait_Mothers_against_decapentaplegic_homolog_1_levels,873251,Mothers against decapentaplegic homolog 1 levels
gcat_trait_Mucin13_levels,873252,Mucin-13 levels
gcat_trait_Mucin2_levels,873253,Mucin-2 levels
gcat_trait_Multiple_epidermal_growth_factorlike_domains_protein_9_levels,873254,Multiple epidermal growth factor-like domains protein 9 levels
gcat_trait_Myosin9_levels,873255,Myosin-9 levels
gcat_trait_N1methyladenosine_measurement,873256,N1-methyladenosine measurement
gcat_trait_N2acetylN6methyllysine_measurement,873257,"N2-acetyl,N6-methyllysine measurement"
gcat_trait_N4acetylcytidine_measurement,873258,N4-acetylcytidine measurement
gcat_trait_N6N6N6trimethyllysine_measurement,873259,"N6,N6,N6-trimethyllysine measurement"
gcat_trait_N6N6dimethyllysine_measurement,873260,"N6,N6-dimethyllysine measurement"
gcat_trait_N6acetyllysine_measurement,873261,N6-acetyllysine measurement
gcat_trait_N6methyllysine_measurement,873262,N6-methyllysine measurement
gcat_trait_NAD_kinase_measurement,873263,NAD kinase measurement
gcat_trait_NADdependent_protein_deacetylase_sirtuin2_measurement,873264,NAD-dependent protein deacetylase sirtuin-2 measurement
gcat_trait_NFU1_ironsulfur_cluster_scaffold_homolog_mitochondrial_measurement,873265,"NFU1 iron-sulfur cluster scaffold homolog, mitochondrial measurement"
gcat_trait_NFkappaB_essential_modulator_measurement,873266,NF-kappa-B essential modulator measurement
gcat_trait_NKG2D_type_II_integral_membrane_protein_measurement,873267,NKG2-D type II integral membrane protein measurement
gcat_trait_NNNtrimethyl5aminovalerate_measurement,873268,"N,N,N-trimethyl-5-aminovalerate measurement"
gcat_trait_NPC_intracellular_cholesterol_transporter_2_levels,873269,NPC intracellular cholesterol transporter 2 levels
gcat_trait_NTproBNP_measurement,873270,NT-proBNP measurement
gcat_trait_Nacetyl1methylhistidine_measurement,873271,N-acetyl-1-methylhistidine measurement
gcat_trait_Nacetyl2aminooctanoate_measurement,873272,N-acetyl-2-aminooctanoate measurement
gcat_trait_NacetylDglucosamine_kinase_measurement,873273,N-acetyl-D-glucosamine kinase measurement
gcat_trait_Nacetylalanine_measurement,873274,N-acetylalanine measurement
gcat_trait_Nacetylarginine_measurement,873275,N-acetylarginine measurement
gcat_trait_Nacetylaspartylglutamate_NAAG_measurement,873276,N-acetyl-aspartyl-glutamate (NAAG) measurement
gcat_trait_Nacetylbetaalanine_measurement,873277,N-acetyl-beta-alanine measurement
gcat_trait_Nacetylcarnosine_measurement,873278,N-acetylcarnosine measurement
gcat_trait_Nacetylglucosaminylasparagine_measurement,873279,N-acetylglucosaminylasparagine measurement
gcat_trait_Nacetylglutamate_measurement,873280,N-acetylglutamate measurement
gcat_trait_Nacetylglutamine_measurement,873281,N-acetylglutamine measurement
gcat_trait_Nacetylglycine_measurement,873282,N-acetylglycine measurement
