id,label,neo4j_id
Factor5_Orphanet_1507,Short Meckel's Cartilage,870724
Factor6_Orphanet_1507,Abnormal Nasal Capsule Morphology,870725
Factor7_Orphanet_1507,Abnormal Mandibular Angle Morphology,870726
Factor8_Orphanet_1507,Short Nasal Bone,870727
Factor9_Orphanet_1507,Midface Hypoplasia,870728
Factor10_Orphanet_1507,Short Meckel's Cartilage,870729
Factor11_Orphanet_1507,Abnormal Nasal Capsule Morphology,870730
Factor12_Orphanet_1507,Abnormal Mandibular Angle Morphology,870731
Factor13_Orphanet_1507,Short Nasal Bone,870732
Factor15_Orphanet_1507,Short Meckel's Cartilage,870733
Factor16_Orphanet_1507,Abnormal Nasal Capsule Morphology,870734
Factor17_Orphanet_1507,Abnormal Mandibular Angle Morphology,870735
Factor18_Orphanet_1507,Short Nasal Bone,870736
Factor19_Orphanet_1507,Midface Hypoplasia,870737
Factor20_Orphanet_1507,Short Meckel's Cartilage,870738
Factor21_Orphanet_1507,Abnormal Nasal Capsule Morphology,870739
Factor4_Orphanet_1561,Mitochondrial Assembly and Protection,870740
Factor1_Orphanet_171876,Fetal Developmental Disability Study,870741
Factor3_Orphanet_171876,Fetal Developmental Disability Study,870742
Factor4_Orphanet_171876,Fetal Developmental Disability Study,870743
Factor5_Orphanet_171876,Fetal Developmental Disability Study,870744
Factor6_Orphanet_171876,Fetal Developmental Disability Study,870745
Factor14_Orphanet_171876,Fetal Developmental Disability Study,870746
Factor19_Orphanet_171876,Fetal Developmental Disability Study,870747
Factor26_Orphanet_171876,Fetal Developmental Disability Study,870748
Factor8_Orphanet_177904,Prader-Willi and Angelman Link,870749
Factor2_Orphanet_177910,Maternal Imprinting and Syndromes,870750
Factor3_Orphanet_177910,Maternal Imprinting and Syndromes,870751
Factor8_Orphanet_177910,Maternal Imprinting and Syndromes,870752
Factor14_Orphanet_177910,Maternal Imprinting and Syndromes,870753
Factor18_Orphanet_177910,Maternal Imprinting and Syndromes,870754
Factor2_Orphanet_180148,Respiratory and Renal Abnormalities,870755
Factor3_Orphanet_180148,Respiratory and Genital Anomalies,870756
Factor4_Orphanet_180148,Respiratory and Renal Abnormalities,870757
Factor5_Orphanet_180148,Respiratory and Kidney Cysts,870758
Factor6_Orphanet_180148,Respiratory and Renal Abnormalities,870759
Factor8_Orphanet_180148,Respiratory and Renal Abnormalities,870760
Factor9_Orphanet_180148,Respiratory and Renal Abnormalities,870761
Factor3_Orphanet_181371,Digestive and metabolic abnormalities,870762
Factor1_Orphanet_183663,Abnormal Adaptive Immunity Issues,870764
Factor2_Orphanet_183663,Abnormal Adaptive Immunity Issues,870765
Factor7_Orphanet_183663,Abnormal Adaptive Immunity Issues,870766
Factor8_Orphanet_183663,Abnormal Adaptive Immunity Issues,870767
Factor12_Orphanet_183663,Abnormal Adaptive Immunity Issues,870768
Factor15_Orphanet_183663,Abnormal Adaptive Immunity Issues,870769
Factor17_Orphanet_183663,Abnormal Adaptive Immunity Issues,870770
Factor20_Orphanet_183663,Abnormal Adaptive Immunity Issues,870771
Factor24_Orphanet_183663,Abnormal Adaptive Immunity Issues,870772
Factor1_Orphanet_19,Cerebral Organic Acidurias,870773
Factor16_Orphanet_2052,Blistering and Kidney Abnormalities,870774
Factor21_Orphanet_2052,Blistering and Kidney Abnormalities,870775
Factor1_Orphanet_207021,Amyloidosis and Protein Levels,870776
Factor2_Orphanet_207021,Amyloidosis and Protein Levels,870777
Factor1_Orphanet_209016,Decreased Interleukin-12b Circulation,870778
Factor3_Orphanet_209016,Decreased Interleukin-12b Circulation,870779
Factor5_Orphanet_209016,Decreased Interleukin-12b Circulation,870780
Factor8_Orphanet_209016,Decreased Interleukin-12b Circulation,870781
Factor10_Orphanet_209016,Decreased Interleukin-12b Circulation,870782
Factor11_Orphanet_209016,Decreased Interleukin-12b Circulation,870783
Factor14_Orphanet_209016,Decreased Interleukin-12b Circulation,870784
Factor16_Orphanet_209016,Decreased Interleukin-12b Circulation,870785
Factor19_Orphanet_209016,Decreased Interleukin-12b Circulation,870786
Factor20_Orphanet_209016,Decreased Interleukin-12b Circulation,870787
Factor1_Orphanet_216675,Right Pulmonary Isomerism,870788
Factor2_Orphanet_216675,Right Pulmonary Isomerism,870789
Factor3_Orphanet_216675,Right Pulmonary Isomerism,870790
Factor4_Orphanet_216675,Right Pulmonary Isomerism,870791
Factor1_Orphanet_216978,Preweaning Lethality,870792
Factor2_Orphanet_216978,Preweaning Lethality,870793
Factor4_Orphanet_216978,Preweaning Lethality,870794
Factor5_Orphanet_216978,Preweaning Lethality,870795
Factor6_Orphanet_216978,Preweaning Lethality,870796
Factor7_Orphanet_216978,Preweaning Lethality,870797
Factor8_Orphanet_216978,Preweaning Lethality,870798
Factor9_Orphanet_216978,Preweaning Lethality,870799
Factor10_Orphanet_216978,Preweaning Lethality,870800
Factor11_Orphanet_216978,Preweaning Lethality,870801
Factor12_Orphanet_216978,Preweaning Lethality,870802
Factor14_Orphanet_216978,Preweaning Lethality,870803
Factor16_Orphanet_216978,Preweaning Lethality,870804
Factor17_Orphanet_216978,Preweaning Lethality,870805
Factor15_Orphanet_220393,Rheumatoid Arthritis Gene Development,870806
Factor16_Orphanet_220393,Rheumatoid Arthritis Gene Development,870807
Factor7_Orphanet_220393,Rheumatoid Arthritis Gene Development,870808
Factor1_Orphanet_220393,Rheumatoid Arthritis Gene Development,870809
Factor4_Orphanet_220393,Rheumatoid Arthritis Gene Development,870810
Factor5_Orphanet_220393,Rheumatoid Arthritis Gene Development,870811
Factor18_Orphanet_220393,Rheumatoid Arthritis Gene Development,870812
Factor1_Orphanet_225692,Zinc Ion Response and Morphology,870813
Factor6_Orphanet_225692,Zinc Ion Response and Morphology,870814
Factor7_Orphanet_225692,Zinc Ion Response and Morphology,870815
Factor9_Orphanet_225692,Zinc Ion Response and Morphology,870816
Factor15_Orphanet_225692,Zinc Ion Response and Morphology,870817
Factor1_Orphanet_229720,BCR and KIT Signaling Pathways,870818
Factor2_Orphanet_229720,BCR and KIT Signaling Pathways,870819
Factor3_Orphanet_229720,BCR and KIT Signaling Pathways,870820
Factor4_Orphanet_229720,BCR and KIT Signaling Pathways,870821
Factor5_Orphanet_229720,BCR and KIT Signaling Pathways,870822
Factor7_Orphanet_229720,BCR and KIT Signaling Pathways,870823
Factor8_Orphanet_229720,BCR and KIT Signaling Pathways,870824
Factor9_Orphanet_229720,BCR and KIT Signaling Pathways,870825
Factor10_Orphanet_229720,BCR and KIT Signaling Pathways,870826
Factor11_Orphanet_229720,BCR and KIT Signaling Pathways,870827
Factor12_Orphanet_229720,BCR and KIT Signaling Pathways,870828
Factor2_Orphanet_232288,Enzymatic Process and Ligand Uptake,870829
Factor4_Orphanet_232288,Enzymatic Process and Ligand Uptake,870830
Factor5_Orphanet_232288,Enzymatic Process and Ligand Uptake,870831
Factor6_Orphanet_232288,Enzymatic Process and Ligand Uptake,870832
Factor10_Orphanet_232288,Enzymatic Process and Ligand Uptake,870833
Factor13_Orphanet_232288,Enzymatic Process and Ligand Uptake,870834
Factor15_Orphanet_232288,Enzymatic Process and Ligand Uptake,870835
Factor16_Orphanet_232288,Enzymatic Process and Ligand Uptake,870836
Factor23_Orphanet_232288,Enzymatic Process and Ligand Uptake,870837
Factor24_Orphanet_232288,Enzymatic Process and Ligand Uptake,870838
Factor26_Orphanet_232288,Enzymatic Process and Ligand Uptake,870839
Factor29_Orphanet_232288,Enzymatic Process and Ligand Uptake,870840
Factor1_Orphanet_2396,Abnormal Organ Morphology,870841
Factor1_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870842
Factor2_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870843
Factor3_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870844
Factor4_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870845
Factor5_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870846
Factor6_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870847
Factor7_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870848
Factor8_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870849
Factor9_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870850
Factor10_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870851
Factor11_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870852
Factor12_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870853
Factor13_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870854
Factor14_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870855
Factor15_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870856
Factor16_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870857
Factor17_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870858
Factor18_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870859
Factor19_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870860
Factor20_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870861
Factor21_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870862
Factor22_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870863
Factor23_Orphanet_252057,Abnormal Muscle and Nerve Morphology,870864
Factor1_Orphanet_252128,Abnormal bone and muscle morphology,870865
Factor2_Orphanet_252128,Basioccipital and ganglion changes,870866
Factor3_Orphanet_252128,Abnormal eye and pineal gland,870867
Factor5_Orphanet_252128,Eye muscle and bone abnormalities,870868
Factor8_Orphanet_252128,Heterochrony and morphology alterations,870869
Factor1_Orphanet_252212,Abnormal developmental features,870870
Factor6_Orphanet_261920,Increased Erythrocyte Clearance,870871
Factor1_Orphanet_261992,Abnormal Semicircular Canal Morphology,870872
Factor2_Orphanet_261992,Abnormal Semicircular Canal Morphology,870873
Factor3_Orphanet_261992,Abnormal Semicircular Canal Morphology,870874
Factor4_Orphanet_261992,Abnormal Semicircular Canal Morphology,870875
Factor6_Orphanet_261992,Abnormal Semicircular Canal Morphology,870876
Factor7_Orphanet_261992,Abnormal Semicircular Canal Morphology,870877
Factor8_Orphanet_261992,Abnormal Semicircular Canal Morphology,870878
Factor9_Orphanet_261992,Abnormal Semicircular Canal Morphology,870879
Factor10_Orphanet_261992,Abnormal Semicircular Canal Morphology,870880
Factor11_Orphanet_261992,Abnormal Semicircular Canal Morphology,870881
Factor12_Orphanet_261992,Abnormal Semicircular Canal Morphology,870882
Factor13_Orphanet_261992,Abnormal Semicircular Canal Morphology,870883
Factor14_Orphanet_261992,Abnormal Semicircular Canal Morphology,870884
Factor15_Orphanet_261992,Abnormal Semicircular Canal Morphology,870885
Factor16_Orphanet_261992,Abnormal Semicircular Canal Morphology,870886
Factor17_Orphanet_261992,Abnormal Semicircular Canal Morphology,870887
Factor18_Orphanet_261992,Abnormal Semicircular Canal Morphology,870888
Factor19_Orphanet_261992,Abnormal Semicircular Canal Morphology,870889
Factor20_Orphanet_261992,Abnormal Semicircular Canal Morphology,870890
Factor21_Orphanet_261992,Abnormal Semicircular Canal Morphology,870891
Factor22_Orphanet_261992,Abnormal Semicircular Canal Morphology,870892
Factor1_Orphanet_2623,Decreased Respiration and Short Radius,870893
Factor2_Orphanet_2623,Decreased Respiration and Short Radius,870894
Factor5_Orphanet_2623,Decreased Respiration and Short Radius,870895
Factor10_Orphanet_2623,Decreased Respiration and Short Radius,870896
Factor12_Orphanet_2623,Decreased Respiration and Short Radius,870897
Factor17_Orphanet_2623,Decreased Respiration and Short Radius,870898
Factor20_Orphanet_2623,Decreased Respiration and Short Radius,870899
Factor21_Orphanet_2623,Decreased Respiration and Short Radius,870900
Factor1_Orphanet_262968,Increased Cancer Incidence Group A,870901
Factor5_Orphanet_262968,Increased Cancer Incidence Group A,870902
Factor9_Orphanet_262968,Increased Cancer Incidence Group A,870903
Factor3_Orphanet_263534,Brain Age Comparison: Young vs Old,870904
Factor4_Orphanet_263534,Brain Age Comparison: Young vs Old,870905
Factor7_Orphanet_263534,Brain Age Comparison: Young vs Old,870906
Factor12_Orphanet_263534,Brain Age Comparison: Young vs Old,870907
Factor14_Orphanet_263534,Brain Age Comparison: Young vs Old,870908
Factor15_Orphanet_263534,Brain Age Comparison: Young vs Old,870909
Factor1_Orphanet_269008,Increased Brain Weight and Size,870910
Factor2_Orphanet_269008,Increased Brain Weight and Size,870911
Factor3_Orphanet_269008,Increased Brain Weight and Size,870912
Factor4_Orphanet_269008,Increased Brain Weight and Size,870913
Factor5_Orphanet_269008,Increased Brain Weight and Size,870914
Factor6_Orphanet_269008,Increased Brain Weight and Size,870915
Factor8_Orphanet_269008,Increased Brain Weight and Size,870916
Factor13_Orphanet_269008,Increased Brain Weight and Size,870917
Factor17_Orphanet_269008,Increased Brain Weight and Size,870918
Factor19_Orphanet_269008,Increased Brain Weight and Size,870919
Factor20_Orphanet_269008,Increased Brain Weight and Size,870920
Factor21_Orphanet_269008,Increased Brain Weight and Size,870921
Factor22_Orphanet_269008,Increased Brain Weight and Size,870922
Factor23_Orphanet_269008,Increased Brain Weight and Size,870923
Factor24_Orphanet_269008,Increased Brain Weight and Size,870924
Factor2_Orphanet_271841,NOS1 and GPCR Pathways,870925
Factor3_Orphanet_271841,NOS1 and GPCR Pathways,870926
Factor4_Orphanet_271841,NOS1 and GPCR Pathways,870927
Factor5_Orphanet_271841,NOS1 and GPCR Pathways,870928
Factor6_Orphanet_271841,NOS1 and GPCR Pathways,870929
Factor7_Orphanet_271841,NOS1 and GPCR Pathways,870930
Factor8_Orphanet_271841,NOS1 and GPCR Pathways,870931
Factor9_Orphanet_271841,NOS1 and GATA3 Pathways,870932
Factor1_Orphanet_275872,Motor Neuron Degeneration Studies,870933
Factor4_Orphanet_275872,Motor Neuron Degeneration Studies,870934
Factor6_Orphanet_275872,Motor Neuron Degeneration Studies,870935
Factor7_Orphanet_275872,Motor Neuron Degeneration Studies,870936
Factor8_Orphanet_275872,Motor Neuron Degeneration Studies,870937
Factor1_Orphanet_2771,Complete Penetrance Preweaning Lethality,870938
Factor2_Orphanet_2771,Complete Penetrance Preweaning Lethality,870939
Factor3_Orphanet_2771,Complete Penetrance Preweaning Lethality,870940
Factor4_Orphanet_2771,Complete Penetrance Preweaning Lethality,870941
Factor7_Orphanet_2771,Complete Penetrance Preweaning Lethality,870942
Factor8_Orphanet_2771,Complete Penetrance Preweaning Lethality,870943
Factor10_Orphanet_2771,Complete Penetrance Preweaning Lethality,870944
Factor11_Orphanet_2771,Complete Penetrance Preweaning Lethality,870945
Factor12_Orphanet_2771,Complete Penetrance Preweaning Lethality,870946
Factor13_Orphanet_2771,Complete Penetrance Preweaning Lethality,870947
Factor14_Orphanet_2771,Complete Penetrance Preweaning Lethality,870948
Factor15_Orphanet_2771,Complete Penetrance Preweaning Lethality,870949
Factor16_Orphanet_2771,Complete Penetrance Preweaning Lethality,870950
Factor18_Orphanet_2771,Complete Penetrance Preweaning Lethality,870951
Factor20_Orphanet_2771,Complete Penetrance Preweaning Lethality,870952
Factor21_Orphanet_2771,Complete Penetrance Preweaning Lethality,870953
Factor1_Orphanet_281244,Skin Abnormalities and Disorders,870954
Factor2_Orphanet_2855,Ovarian Insufficiency and Morphology,870955
Factor1_Orphanet_289103,Metabolic Disorders and Vitamins,870956
Factor2_Orphanet_289825,Abnormal Aortic Arch Morphology,870957
Factor3_Orphanet_289825,Abnormal Aortic Arch Morphology,870958
Factor1_Orphanet_293815,B Cells Absent,870959
Factor2_Orphanet_293815,B Cells Absent,870960
Factor3_Orphanet_293815,B Cells Absent,870961
Factor4_Orphanet_293815,B Cells Absent,870962
Factor6_Orphanet_293815,B Cells Absent,870963
Factor7_Orphanet_293815,B Cells Absent,870964
Factor8_Orphanet_293815,B Cells Absent,870965
Factor9_Orphanet_293815,B Cells Absent,870966
Factor10_Orphanet_293815,B Cells Absent,870967
Factor11_Orphanet_293815,B Cells Absent,870968
Factor12_Orphanet_293815,B Cells Absent,870969
Factor13_Orphanet_293815,B Cells Absent,870970
Factor15_Orphanet_293815,B Cells Absent,870971
Factor16_Orphanet_293815,B Cells Absent,870972
Factor17_Orphanet_293815,B Cells Absent,870973
Factor18_Orphanet_293815,B Cells Absent,870974
Factor19_Orphanet_293815,B Cells Absent,870975
Factor20_Orphanet_293815,B Cells Absent,870976
Factor21_Orphanet_293815,B Cells Absent,870977
Factor22_Orphanet_293815,B Cells Absent,870978
Factor23_Orphanet_293815,B Cells Absent,870979
Factor24_Orphanet_293815,B Cells Absent,870980
Factor1_Orphanet_294023,Atrioventricular Valve Abnormalities,870981
Factor5_Orphanet_294023,Atrioventricular Valve Abnormalities,870982
Factor7_Orphanet_294023,Atrioventricular Valve Abnormalities,870983
Factor8_Orphanet_294023,Atrioventricular Valve Abnormalities,870984
Factor9_Orphanet_294023,Atrioventricular Valve Abnormalities,870985
Factor10_Orphanet_294023,Atrioventricular Valve Abnormalities,870986
Factor11_Orphanet_294023,Atrioventricular Valve Abnormalities,870987
Factor12_Orphanet_294023,Atrioventricular Valve Abnormalities,870988
Factor13_Orphanet_294023,Atrioventricular Valve Abnormalities,870989
Factor14_Orphanet_294023,Atrioventricular Valve Abnormalities,870990
Factor15_Orphanet_294023,Atrioventricular Valve Abnormalities,870991
Factor16_Orphanet_294023,Atrioventricular Valve Abnormalities,870992
Factor17_Orphanet_294023,Atrioventricular Valve Abnormalities,870993
Factor20_Orphanet_294023,Atrioventricular Valve Abnormalities,870994
Factor22_Orphanet_294023,Atrioventricular Valve Abnormalities,870995
Factor23_Orphanet_294023,Atrioventricular Valve Abnormalities,870996
Factor25_Orphanet_294023,Atrioventricular Valve Abnormalities,870997
Factor26_Orphanet_294023,Atrioventricular Valve Abnormalities,870998
Factor1_Orphanet_2965,Vestibular Disorder Symptoms,870999
Factor2_Orphanet_2965,Vestibular Disorder Symptoms,871000
Factor3_Orphanet_2965,Vestibular Disorder Symptoms,871001
Factor4_Orphanet_2965,Vestibular Disorder Symptoms,871002
Factor5_Orphanet_2965,Vestibular Disorder Symptoms,871003
Factor7_Orphanet_2965,Vestibular Disorder Symptoms,871004
Factor9_Orphanet_2965,Vestibular Disorder Symptoms,871005
Factor10_Orphanet_2965,Vestibular Disorder Symptoms,871006
Factor3_Orphanet_2968,Ovaries and Adipose Tissue,871007
Factor4_Orphanet_2968,Ovaries and Adipose Tissue,871008
Factor9_Orphanet_2968,Ovaries and Adipose Tissue,871009
Factor12_Orphanet_2968,Ovaries and Adipose Tissue,871010
Factor13_Orphanet_2968,Ovaries and Adipose Tissue,871011
Factor14_Orphanet_2968,Ovaries and Adipose Tissue,871012
Factor15_Orphanet_2968,Ovaries and Adipose Tissue,871013
Factor18_Orphanet_2968,Ovaries and Adipose Tissue,871014
Factor20_Orphanet_2968,Ovaries and Adipose Tissue,871015
Factor22_Orphanet_2968,Ovaries and Adipose Tissue,871016
Factor24_Orphanet_2968,Ovaries and Adipose Tissue,871017
Factor25_Orphanet_2968,Ovaries and Adipose Tissue,871018
Factor4_Orphanet_300766,Bone spacing and pathway changes,871019
Factor5_Orphanet_300766,Bone spacing and pathway changes,871020
Factor6_Orphanet_300766,Bone spacing and pathway changes,871021
Factor7_Orphanet_300766,Bone spacing and pathway changes,871022
Factor8_Orphanet_300766,Bone spacing and pathway changes,871023
Factor10_Orphanet_300766,Bone spacing and pathway changes,871024
Factor12_Orphanet_300766,Bone spacing and pathway changes,871025
Factor16_Orphanet_300766,Bone spacing and pathway changes,871026
Factor17_Orphanet_300766,Pathways and bone trabecular changes,871027
Factor18_Orphanet_300766,Bone spacing and pathway changes,871028
Factor19_Orphanet_300766,Bone spacing and pathway changes,871029
Factor20_Orphanet_300766,Bone spacing and pathway changes,871030
Factor21_Orphanet_300766,Bone spacing and pathway changes,871031
Factor1_Orphanet_306661,Parathyroid Hormone and Bone Changes,871032
Factor1_Orphanet_309458,Calcium Metabolism and Bone Health,871033
Factor4_Orphanet_309458,Calcium Metabolism and Bone Health,871034
Factor5_Orphanet_309458,Calcium Metabolism and Bone Health,871035
Factor9_Orphanet_309458,Calcium Metabolism and Bone Health,871036
Factor7_Orphanet_309458,Calcium Metabolism and Bone Health,871037
Factor10_Orphanet_309458,Calcium Metabolism and Bone Health,871038
Factor11_Orphanet_309458,Calcium Metabolism and Bone Health,871039
Factor12_Orphanet_309458,Calcium Metabolism and Bone Health,871040
Factor8_Orphanet_309845,Midbrain and Neural Tube Abnormalities,871041
Factor10_Orphanet_309845,Midbrain and Neural Tube Abnormalities,871042
Factor14_Orphanet_309845,Midbrain and Neural Tube Abnormalities,871043
Factor20_Orphanet_309845,Midbrain and Neural Tube Abnormalities,871044
Factor21_Orphanet_309845,Midbrain and Neural Tube Abnormalities,871045
Factor4_Orphanet_309845,Midbrain and Neural Tube Abnormalities,871046
Factor5_Orphanet_309845,Midbrain and Neural Tube Abnormalities,871047
Factor18_Orphanet_309845,Midbrain and Neural Tube Abnormalities,871048
Factor4_Orphanet_309851,Manganese Transport and Thyroid Issues,871049
Factor8_Orphanet_309851,Manganese Transport and Thyroid Issues,871050
Factor9_Orphanet_309851,Manganese Transport and Thyroid Issues,871051
Factor10_Orphanet_309851,Manganese Transport and Thyroid Issues,871052
Factor14_Orphanet_309851,Manganese Transport and Thyroid Issues,871053
Factor1_Orphanet_314029,Bone Abnormalities and Resorption,871054
Factor1_Orphanet_314777,Decreased Stereocilia in Hair Cells,871055
Factor2_Orphanet_314777,Decreased Stereocilia in Hair Cells,871056
Factor4_Orphanet_314777,Decreased Stereocilia in Hair Cells,871057
Factor5_Orphanet_314777,Decreased Stereocilia in Hair Cells,871058
Factor8_Orphanet_314777,Decreased Stereocilia in Hair Cells,871059
Factor9_Orphanet_314777,Decreased Stereocilia in Hair Cells,871060
Factor10_Orphanet_314777,Decreased Stereocilia in Hair Cells,871061
Factor11_Orphanet_314777,Decreased Stereocilia in Hair Cells,871062
Factor12_Orphanet_314777,Decreased Stereocilia in Hair Cells,871063
Factor14_Orphanet_314777,Decreased Stereocilia in Hair Cells,871064
Factor15_Orphanet_314777,Decreased Stereocilia in Hair Cells,871065
Factor17_Orphanet_314777,Decreased Stereocilia in Hair Cells,871066
Factor18_Orphanet_314777,Decreased Stereocilia in Hair Cells,871067
Factor19_Orphanet_314777,Decreased Stereocilia in Hair Cells,871068
Factor20_Orphanet_314777,Decreased Stereocilia in Hair Cells,871069
Factor3_Orphanet_319298,Decreased Ear Pigmentation,871070
Factor8_Orphanet_319298,Decreased Ear Pigmentation,871071
Factor9_Orphanet_319298,Decreased Ear Pigmentation,871072
Factor10_Orphanet_319298,Decreased Ear Pigmentation,871073
Factor11_Orphanet_319298,Decreased Ear Pigmentation,871074
Factor12_Orphanet_319298,Decreased Ear Pigmentation,871075
Factor14_Orphanet_319298,Decreased Ear Pigmentation,871076
Factor15_Orphanet_319298,Decreased Ear Pigmentation,871077
Factor16_Orphanet_319298,Decreased Ear Pigmentation,871078
Factor18_Orphanet_319298,Decreased Ear Pigmentation,871079
Factor19_Orphanet_319298,Decreased Ear Pigmentation,871080
Factor1_Orphanet_321,ALPK2 Coexpression Group 1,871081
Factor4_Orphanet_321,ALPK2 Coexpression Group 4,871082
Factor5_Orphanet_321,ALPK2 Coexpression Group 5,871083
Factor9_Orphanet_321,ALPK2 Coexpression Group 9,871084
Factor10_Orphanet_321,ALPK2 Coexpression Group 10,871085
Factor12_Orphanet_321,ALPK2 Coexpression Group 12,871086
Factor13_Orphanet_321,ALPK2 Coexpression Group 13,871087
Factor14_Orphanet_321,ALPK2 Coexpression Group 14,871088
Factor15_Orphanet_321,ALPK2 Coexpression Group 15,871089
Factor18_Orphanet_321,ALPK2 Coexpression Group 18,871090
Factor2_Orphanet_322,Abnormal Pulmonary Valve Morphology,871091
Factor3_Orphanet_322,Abnormal Pulmonary Valve Morphology,871092
Factor5_Orphanet_322,Abnormal Pulmonary Valve Morphology,871093
Factor6_Orphanet_322,Abnormal Pulmonary Valve Morphology,871094
Factor10_Orphanet_322,Abnormal Pulmonary Valve Morphology,871095
Factor12_Orphanet_322,Abnormal Pulmonary Valve Morphology,871096
Factor13_Orphanet_322,Abnormal Pulmonary Valve Morphology,871097
Factor14_Orphanet_322,Abnormal Pulmonary Valve Morphology,871098
Factor5_Orphanet_324764,Scoliosis and Bone Abnormalities,871099
Factor1_Orphanet_331206,Autoimmune Diabetes Group,871100
Factor4_Orphanet_331206,Autoimmune Diabetes Group,871101
Factor5_Orphanet_331206,Autoimmune Diabetes Group,871102
Factor6_Orphanet_331206,Autoimmune Diabetes Group,871103
Factor7_Orphanet_331206,Autoimmune Diabetes Group,871104
Factor12_Orphanet_331206,Autoimmune Diabetes Group,871105
Factor13_Orphanet_331206,Autoimmune Diabetes Group,871106
Factor14_Orphanet_331206,Autoimmune Diabetes Group,871107
Factor15_Orphanet_331206,Autoimmune Diabetes Group,871108
Factor17_Orphanet_331206,Autoimmune Diabetes Group,871109
Factor20_Orphanet_331206,Autoimmune Diabetes Group,871110
Factor21_Orphanet_331206,Autoimmune Diabetes Group,871111
Factor1_Orphanet_35093,Limb Morphogenesis and Abnormality,871112
Factor4_Orphanet_35093,Limb Morphogenesis and Abnormality,871113
Factor6_Orphanet_35093,Limb Morphogenesis and Abnormality,871114
Factor7_Orphanet_35093,Limb Morphogenesis and Abnormality,871115
Factor8_Orphanet_35093,Limb Morphogenesis and Abnormality,871116
Factor9_Orphanet_35093,Limb Morphogenesis and Abnormality,871117
Factor10_Orphanet_35093,Limb Morphogenesis and Abnormality,871118
Factor13_Orphanet_35093,Limb Morphogenesis and Abnormality,871119
Factor14_Orphanet_35093,Limb Morphogenesis and Abnormality,871120
Factor15_Orphanet_35093,Limb Morphogenesis and Abnormality,871121
Factor17_Orphanet_35093,Limb Morphogenesis and Abnormality,871122
Factor22_Orphanet_35093,Limb Morphogenesis and Abnormality,871123
Factor23_Orphanet_35093,Limb Morphogenesis and Abnormality,871124
Factor24_Orphanet_35093,Limb Morphogenesis and Abnormality,871125
Factor25_Orphanet_35093,Limb Morphogenesis and Abnormality,871126
Factor26_Orphanet_35093,Limb Morphogenesis and Abnormality,871127
Factor28_Orphanet_35093,Limb Morphogenesis and Abnormality,871128
Factor29_Orphanet_35093,Limb Morphogenesis and Abnormality,871129
Factor12_Orphanet_35093,Limb Morphogenesis and Abnormality,871130
Factor19_Orphanet_35093,Limb Morphogenesis and Abnormality,871131
Factor20_Orphanet_35093,Limb Morphogenesis and Abnormality,871132
Factor2_Orphanet_35099,Bone Morphology and Short Limbs,871133
Factor2_Orphanet_357074,Proton Transport and Homeostasis,871134
Factor15_Orphanet_357074,Proton Transport and Homeostasis,871135
Factor16_Orphanet_357074,Proton Transport and Homeostasis,871136
Factor17_Orphanet_357074,Proton Transport and Homeostasis,871137
Factor21_Orphanet_357074,Proton Transport and Homeostasis,871138
Factor24_Orphanet_357074,Proton Transport and Homeostasis,871139
Factor1_Orphanet_363306,Cholesterol Assembly and Localization,871140
Factor5_Orphanet_363306,Cholesterol Assembly and Localization,871141
Factor8_Orphanet_363306,Cholesterol Assembly and Localization,871142
Factor9_Orphanet_363306,Cholesterol Assembly and Localization,871143
Factor12_Orphanet_363306,Cholesterol Assembly and Localization,871144
Factor16_Orphanet_363306,Cholesterol Assembly and Localization,871145
Factor1_Orphanet_363472,Melanocyte and Follicle Abnormalities,871146
Factor1_Orphanet_365563,NEK7 Kinase Expression Patterns,871147
Factor2_Orphanet_365563,NEK7 Kinase Expression Patterns,871148
Factor6_Orphanet_365563,NEK7 Kinase Expression Patterns,871149
Factor7_Orphanet_365563,NEK7 Kinase Expression Patterns,871150
Factor11_Orphanet_365563,NEK7 Kinase Expression Patterns,871151
Factor17_Orphanet_365563,NEK7 Kinase Expression Patterns,871152
Factor3_Orphanet_377,Hedgehog Pathway and Tumor Latency,871153
